,Unit ID,DateTime,Longitude,Latitude,Speed (km/h),Direction,Temperature (deg C),Altitude (m),PDOP
25027,AG062,2009-08-15 09:40:38,16.34929708,-19.33433634,0,270,0,1152,2
25028,AG062,2009-08-15 09:40:48,16.34930318,-19.33434245,0,270,0,1154,2
25029,AG062,2009-08-15 09:40:58,16.34927572,-19.33434245,0,270,0,1152,2
25030,AG062,2009-08-15 10:00:38,16.34932353,-19.33433228,0,270,0,1157,2
25031,AG062,2009-08-15 10:00:48,16.34948527,-19.33418579,0,270,0,1150,1
25032,AG062,2009-08-15 10:00:58,16.34950256,-19.33417358,0,270,0,1152,1
25033,AG062,2009-08-15 10:20:38,16.34948018,-19.33420003,0,270,0,1146,1
25034,AG062,2009-08-15 10:20:48,16.34930929,-19.3338562,0,270,0,1146,1
25035,AG062,2009-08-15 10:20:58,16.34932149,-19.3338501,0.4,90,0,1148,2
25036,AG062,2009-08-15 10:40:38,16.34929708,-19.33385417,0,270,0,1147,2
25037,AG062,2009-08-15 10:40:48,16.34975993,-19.33425496,4.1,41,0,1151,2
25038,AG062,2009-08-15 10:40:58,16.34982808,-19.33418172,3.2,27,0,1153,2
25039,AG062,2009-08-15 11:00:38,16.3497406,-19.33425496,0,270,0,1149,2
25040,AG062,2009-08-15 11:00:48,16.35050252,-19.3321228,0,270,0,1148,2
25041,AG062,2009-08-15 11:00:58,16.35049337,-19.33212687,0,270,0,1148,2
25042,AG062,2009-08-15 11:20:38,16.35052592,-19.33178101,1.8,349,0,1140,1
25043,AG062,2009-08-15 11:20:48,16.35052389,-19.33178101,0,270,0,1143,1
25044,AG062,2009-08-15 11:20:58,16.35051575,-19.3317688,1,59,0,1147,2
25045,AG062,2009-08-15 11:40:38,16.35052185,-19.33178507,0,270,0,1140,2
25046,AG062,2009-08-15 11:40:48,16.35052185,-19.33152873,0.7,270,0,1147,1
25047,AG062,2009-08-15 11:40:58,16.35050456,-19.33152466,2.1,345,0,1149,1
25048,AG062,2009-08-15 12:00:38,16.35050761,-19.33149414,0,270,0,1136,1
25049,AG062,2009-08-15 12:00:48,16.35076904,-19.3315389,0,270,0,1158,1
25050,AG062,2009-08-15 12:00:58,16.35077718,-19.33153483,0,270,0,1158,1
25051,AG062,2009-08-15 12:20:38,16.3507782,-19.33155924,0,270,0,1157,1
25051,AG062,2009-08-15 12:20:48,16.35074056,-19.33156535,0,270,0,1155,1
25052,AG062,2009-08-15 12:20:58,16.35073242,-19.33156128,0,270,0,1156,1
25053,AG062,2009-08-15 12:40:38,16.35075073,-19.33156128,0,270,0,1159,1
25054,AG062,2009-08-15 12:40:48,16.35079753,-19.33153076,0,270,0,1151,1
25055,AG062,2009-08-15 12:40:58,16.35080363,-19.33152262,0,270,0,1151,1
25056,AG062,2009-08-15 13:00:38,16.35080973,-19.33155721,0,270,0,1150,1
25057,AG062,2009-08-15 13:00:48,16.3508016,-19.33155314,0,270,0,1152,1
25058,AG062,2009-08-15 13:00:58,16.35079244,-19.33157959,0,270,0,1151,1
25059,AG062,2009-08-15 13:20:38,16.35079651,-19.33151042,0,270,0,1153,1
25060,AG062,2009-08-15 13:20:48,16.35092875,-19.33166911,0,270,0,1148,1
25061,AG062,2009-08-15 13:20:58,16.35090841,-19.33168945,0,270,0,1151,1
25062,AG062,2009-08-15 13:40:38,16.35093791,-19.33166504,0,270,0,1147,1
25063,AG062,2009-08-15 13:40:48,16.35127665,-19.33184814,0,270,0,1148,1
25064,AG062,2009-08-15 13:40:58,16.35127563,-19.33185018,0,270,0,1153,1
25065,AG062,2009-08-15 14:00:38,16.3512736,-19.33184814,0,270,0,1147,1
25066,AG062,2009-08-15 14:00:48,16.35132345,-19.33184408,0,270,0,1148,1
25067,AG062,2009-08-15 14:00:58,16.35129191,-19.33182983,0,270,0,1149,2
25068,AG062,2009-08-15 14:20:38,16.35134583,-19.33186646,0,270,0,1146,2
25069,AG062,2009-08-15 14:20:48,16.35130615,-19.33182373,0,270,0,1141,2
25070,AG062,2009-08-15 14:20:58,16.3513092,-19.33182576,0,270,0,1143,1
25071,AG062,2009-08-15 14:40:39,16.35131429,-19.33181763,0,270,0,1145,1
25072,AG062,2009-08-15 14:40:49,16.35133565,-19.3317749,0,270,0,1164,1
25073,AG062,2009-08-15 14:40:59,16.35131226,-19.33179321,0,270,0,1157,1
25074,AG062,2009-08-15 15:00:38,16.35137736,-19.33169556,0,270,0,1202,1
25075,AG062,2009-08-15 15:00:48,16.35101318,-19.3313741,0,270,0,1150,2
25076,AG062,2009-08-15 15:00:58,16.35099386,-19.33138021,0,270,0,1150,1
25077,AG062,2009-08-15 15:20:38,16.35099284,-19.33135783,0,270,0,1150,2
25078,AG062,2009-08-15 15:20:48,16.35000916,-19.33113607,0,270,0,1152,2
25079,AG062,2009-08-15 15:20:58,16.35002238,-19.33114421,0,270,0,1148,1
25080,AG062,2009-08-15 15:40:42,16.35000203,-19.33114217,0,270,0,1152,1
25080,AG062,2009-08-15 15:40:51,16.34979553,-19.33108317,0.2,180,0,1161,1
25081,AG062,2009-08-15 15:41:01,16.34982198,-19.33104655,0,270,0,1169,2
25082,AG062,2009-08-15 16:00:38,16.34983215,-19.33107096,0,270,0,1176,2
25083,AG062,2009-08-15 16:00:48,16.34893595,-19.33068441,0,270,0,1152,2
25084,AG062,2009-08-15 16:00:58,16.34893595,-19.33068848,0,270,0,1153,2
25085,AG062,2009-08-15 16:20:38,16.34880066,-19.33069661,0,270,0,1137,2
25086,AG062,2009-08-15 16:20:48,16.34837138,-19.33014119,0,270,0,1142,4
25087,AG062,2009-08-15 16:20:58,16.34836833,-19.33014119,0,270,0,1146,3
25088,AG062,2009-08-15 16:40:38,16.34834493,-19.33015747,0,270,0,1141,4
25089,AG062,2009-08-15 16:40:48,16.3484141,-19.32987467,0,270,0,1153,2
25090,AG062,2009-08-15 16:40:58,16.34838257,-19.32988485,0,270,0,1148,2
25091,AG062,2009-08-15 17:00:38,16.34557495,-19.33059489,0,270,0,1150,2
25092,AG062,2009-08-15 17:00:48,16.34553019,-19.33057048,0,270,0,1148,1
25093,AG062,2009-08-15 17:00:58,16.34553223,-19.33056234,0,270,0,1152,1
25094,AG062,2009-08-15 17:20:44,16.34556071,-19.33060506,0,270,0,1144,1
25095,AG062,2009-08-15 17:20:54,16.34469096,-19.33108317,2.8,168,0,1139,3
25096,AG062,2009-08-15 17:21:04,16.34461365,-19.3311259,4.1,255,0,1146,3
25097,AG062,2009-08-15 17:40:38,16.34410909,-19.3328776,0,270,0,1162,2
25098,AG062,2009-08-15 17:40:48,16.34414266,-19.3328715,0,270,0,1151,1
25099,AG062,2009-08-15 17:40:58,16.34415181,-19.33287354,0,270,0,1150,1
25100,AG062,2009-08-15 18:00:38,16.34411214,-19.33288778,0,270,0,1159,1
25101,AG062,2009-08-15 18:00:48,16.34509074,-19.33494466,0,270,0,1149,1
25102,AG062,2009-08-15 18:00:58,16.34509074,-19.33493652,0.4,180,0,1151,1
25103,AG062,2009-08-15 18:20:52,16.34509989,-19.3348938,0,270,0,1124,2
25104,AG062,2009-08-15 18:21:01,16.34565837,-19.33574829,0,270,0,1161,2
25105,AG062,2009-08-15 18:21:11,16.34566854,-19.3357015,0.3,135,0,1160,2
25106,AG062,2009-08-15 18:42:03,16.34563192,-19.33583374,0,270,0,1165,2
25107,AG062,2009-08-15 18:42:12,16.34569092,-19.33633219,1.8,333,0,1155,2
25108,AG062,2009-08-15 18:42:23,16.34567973,-19.3363383,0.2,270,0,1155,0
25109,AG062,2009-08-15 19:00:38,16.34568583,-19.33634644,0,270,0,1162,1
25110,AG062,2009-08-15 19:00:48,16.34585978,-19.33654582,2.6,63,0,1152,1
25111,AG062,2009-08-15 19:00:58,16.34588826,-19.33655599,0,270,0,1148,1
25112,AG062,2009-08-15 19:20:50,16.34578756,-19.33656209,0,270,0,1165,1
25113,AG062,2009-08-15 19:21:00,16.34602458,-19.33654989,0,270,23,1125,2
25114,AG062,2009-08-15 19:21:10,16.34602763,-19.33661092,0,270,0,1133,1
25115,AG062,2009-08-15 19:40:45,16.34601034,-19.33655192,0,270,0,1132,2
25116,AG062,2009-08-15 19:40:55,16.34609273,-19.3370402,0,270,0,1164,3
25117,AG062,2009-08-15 19:41:05,16.34606018,-19.33705037,0,270,0,1162,2
25118,AG062,2009-08-15 20:00:38,16.34605204,-19.33706055,0,270,0,1161,2
25119,AG062,2009-08-15 20:00:48,16.3462026,-19.33706665,0,270,0,1136,3
25120,AG062,2009-08-15 20:00:58,16.34621277,-19.33715007,0,270,0,1152,3
25121,AG062,2009-08-15 20:20:39,16.34624023,-19.33706258,0,270,0,1131,3
25122,AG062,2009-08-15 20:20:49,16.34703674,-19.33788656,0,270,0,1164,2
25123,AG062,2009-08-15 20:20:59,16.34702555,-19.33787638,0,270,0,1157,1
25124,AG062,2009-08-15 20:40:40,16.3470754,-19.3378418,0,270,0,1173,1
25125,AG062,2009-08-15 20:40:50,16.34703776,-19.33805339,0,270,0,1174,4
25126,AG062,2009-08-15 20:41:00,16.34708455,-19.33800252,0,270,21.5,1162,2
25127,AG062,2009-08-15 21:00:39,16.34703674,-19.33803101,0,270,0,1175,3
25128,AG062,2009-08-15 21:00:49,16.34734701,-19.33782349,3.4,13,0,1163,1
25129,AG062,2009-08-15 21:00:59,16.34740601,-19.33780518,3.6,72,0,1161,3
25130,AG062,2009-08-15 21:20:57,16.3473409,-19.33787028,0,270,0,1176,3
25131,AG062,2009-08-15 21:21:07,16.34801331,-19.3373881,0,270,0,1160,3
25132,AG062,2009-08-15 21:21:17,16.34798075,-19.33736979,1.3,198,0,1149,2
25133,AG062,2009-08-15 21:40:38,16.3480245,-19.33739421,0,270,0,1155,3
25134,AG062,2009-08-15 21:40:48,16.34808451,-19.33740845,1.8,270,0,1187,5
25135,AG062,2009-08-15 21:40:58,16.34799805,-19.33736369,0,270,0,1142,3
25136,AG062,2009-08-15 22:00:51,16.34792277,-19.33742472,0,270,0,1151,3
25137,AG062,2009-08-15 22:01:01,16.34791361,-19.33737793,0,270,0,1144,2
25138,AG062,2009-08-15 22:01:11,16.3478953,-19.33735148,0,270,0,1140,2
25139,AG062,2009-08-15 22:20:45,16.34791361,-19.33742472,0,270,0,1153,2
25139,AG062,2009-08-15 22:20:55,16.34789734,-19.33740641,0,270,0,1156,2
25140,AG062,2009-08-15 22:21:05,16.34792074,-19.33736776,0,270,0,1144,2
25141,AG062,2009-08-15 22:40:57,16.34782715,-19.33745728,0,270,0,1166,2
25142,AG062,2009-08-15 22:41:07,16.34799601,-19.33747152,0,270,0,1122,5
25143,AG062,2009-08-15 22:41:17,16.34802144,-19.33736165,0,270,0,1151,2
25144,AG062,2009-08-15 23:00:52,16.34801331,-19.3374471,0,270,0,1125,2
25145,AG062,2009-08-15 23:01:01,16.34788005,-19.33769735,0.5,135,0,1157,2
25146,AG062,2009-08-15 23:01:11,16.34786377,-19.33772176,0,270,0,1151,2
25147,AG062,2009-08-15 23:20:45,16.3478536,-19.3377299,0,270,0,1152,2
25148,AG062,2009-08-15 23:20:55,16.34767558,-19.34001872,0,270,0,1147,1
25149,AG062,2009-08-15 23:21:05,16.34766541,-19.34002075,0,270,0,1148,1
25150,AG062,2009-08-15 23:40:38,16.34764404,-19.34007161,0,270,0,1158,1
25151,AG062,2009-08-15 23:40:48,16.34773254,-19.34007772,0,270,0,1131,2
25152,AG062,2009-08-15 23:40:58,16.34771627,-19.34006958,0,270,0,1131,1
25153,AG062,2009-08-16 00:00:39,16.34774272,-19.34007161,0,270,0,1131,2
25154,AG062,2009-08-16 00:00:49,16.34782613,-19.34082642,0,270,0,1168,3
25155,AG062,2009-08-16 00:00:59,16.34792175,-19.34085083,0,270,0,1161,2
25156,AG062,2009-08-16 00:20:51,16.34783529,-19.34082235,0,270,0,1165,2
25157,AG062,2009-08-16 00:21:02,16.34809367,-19.34082845,0,270,0,1159,2
25158,AG062,2009-08-16 00:21:12,16.34809672,-19.34082845,0,270,0,1158,2
25159,AG062,2009-08-16 00:40:51,16.34812724,-19.34083659,0,270,0,1154,2
25160,AG062,2009-08-16 00:41:01,16.34809774,-19.34083862,0,270,0,1148,2
25161,AG062,2009-08-16 00:41:11,16.34814046,-19.34081624,0,270,0,1153,2
25162,AG062,2009-08-16 01:01:09,16.34810384,-19.34082845,0,270,0,1146,2
25163,AG062,2009-08-16 01:01:19,16.34835612,-19.34081421,0,270,0,1158,3
25164,AG062,2009-08-16 01:01:29,16.34835917,-19.34080404,0,270,0,1150,3
25165,AG062,2009-08-16 01:20:45,16.3483846,-19.34077148,0,270,0,1159,3
25166,AG062,2009-08-16 01:20:55,16.34848836,-19.34081014,0,270,0,1154,3
25167,AG062,2009-08-16 01:21:05,16.34850159,-19.34082235,0,270,0,1156,3
25168,AG062,2009-08-16 01:40:42,16.34859111,-19.34087524,0,270,0,1164,2
25169,AG062,2009-08-16 01:40:53,16.34858195,-19.3409078,0,270,0,1163,2
25170,AG062,2009-08-16 01:41:02,16.34857992,-19.34090373,1,166,0,1163,2
25171,AG062,2009-08-16 02:00:44,16.34859212,-19.34084066,0,270,0,1163,2
25172,AG062,2009-08-16 02:00:54,16.34850159,-19.34092814,0,270,0,1162,1
25173,AG062,2009-08-16 02:01:04,16.34851176,-19.34092814,0,270,0,1161,1
25174,AG062,2009-08-16 02:20:38,16.34846598,-19.34093221,0,270,0,1162,1
25175,AG062,2009-08-16 02:20:48,16.34856771,-19.34090169,12.1,79,0,1155,1
25176,AG062,2009-08-16 02:20:58,16.34869181,-19.34090576,11.4,81,0,1145,1
25177,AG062,2009-08-16 02:40:39,16.34851481,-19.3409078,0,270,0,1157,1
25178,AG062,2009-08-16 02:40:49,16.34896139,-19.34278361,1.7,54,0,1154,1
25179,AG062,2009-08-16 02:40:59,16.34896952,-19.34278158,0,270,0,1154,1
25180,AG062,2009-08-16 03:00:40,16.34893697,-19.34278971,0,270,0,1157,1
25181,AG062,2009-08-16 03:00:50,16.34871012,-19.34332682,0,270,0,1157,1
25182,AG062,2009-08-16 03:01:00,16.34877726,-19.34331462,0,270,15,1165,1
25183,AG062,2009-08-16 03:20:38,16.34868774,-19.34331868,0,270,0,1154,1
25184,AG062,2009-08-16 03:20:48,16.34894613,-19.34305623,0,270,0,1160,2
25185,AG062,2009-08-16 03:20:58,16.34893799,-19.34307861,0,270,0,1162,1
25186,AG062,2009-08-16 03:41:08,16.34897054,-19.34301351,0,270,0,1159,1
25187,AG062,2009-08-16 03:41:19,16.34907023,-19.34297282,0,270,0,1144,1
25188,AG062,2009-08-16 03:41:28,16.34908854,-19.34301961,0,270,0,1153,1
25189,AG062,2009-08-16 04:01:18,16.35067749,-19.34302368,0.6,270,0,1188,250
25190,AG062,2009-08-16 04:01:27,16.35060628,-19.34297689,0.8,180,0,1161,0
25191,AG062,2009-08-16 04:01:37,16.35060018,-19.34297282,0,270,0,1161,2
25192,AG062,2009-08-16 04:21:03,16.35069682,-19.34308268,0,270,0,1201,2
25192,AG062,2009-08-16 04:21:13,16.35237122,-19.34373169,3,122,0,1156,2
25193,AG062,2009-08-16 04:21:23,16.35238546,-19.3436849,0,270,0,1152,4
25194,AG062,2009-08-16 04:40:42,16.35514628,-19.34347738,0,270,0,1164,3
25195,AG062,2009-08-16 04:40:52,16.35511882,-19.34349976,4.4,191,0,1150,3
25196,AG062,2009-08-16 04:41:02,16.35514221,-19.34347127,0.2,180,0,1155,2
25197,AG062,2009-08-16 05:00:47,16.35516052,-19.34347941,0,270,0,1166,2
25198,AG062,2009-08-16 05:00:57,16.35944722,-19.34359131,0.3,225,0,1164,2
25199,AG062,2009-08-16 05:01:07,16.35950521,-19.34358927,0,270,0,1172,2
25200,AG062,2009-08-16 05:20:38,16.35947164,-19.34358521,0,270,0,1162,2
25201,AG062,2009-08-16 05:20:48,16.36391296,-19.34198405,3.1,69,0,1159,6
25202,AG062,2009-08-16 05:20:58,16.364033,-19.34190063,3.9,56,0,1163,3
25203,AG062,2009-08-16 05:40:45,16.37099406,-19.33768107,0,270,0,1171,2
25204,AG062,2009-08-16 05:40:55,16.37098083,-19.33764445,3.8,90,0,1165,2
25205,AG062,2009-08-16 05:41:05,16.37101034,-19.33757731,3.5,51,0,1160,2
25206,AG062,2009-08-16 06:01:27,16.37098287,-19.33768717,0,270,0,1169,2
25207,AG062,2009-08-16 06:01:37,16.37893372,-19.33315837,3.5,47,0,1156,2
25208,AG062,2009-08-16 06:01:47,16.37902425,-19.33312174,3.2,38,0,1156,2
25209,AG062,2009-08-16 06:20:52,16.3789266,-19.33318685,0,270,0,1155,2
25210,AG062,2009-08-16 06:21:03,16.38468323,-19.33135783,11.9,81,0,1153,2
25211,AG062,2009-08-16 06:21:13,16.38502502,-19.33129272,15.1,83,0,1153,0
25212,AG062,2009-08-16 06:42:03,16.38464457,-19.33133748,0,270,0,1154,2
25213,AG062,2009-08-16 06:42:13,16.39614868,-19.32801514,2.8,45,0,1165,2
25214,AG062,2009-08-16 06:42:23,16.39619039,-19.3280131,2.2,85,0,1159,3
25216,AG062,2009-08-16 07:22:26,16.41392517,-19.31729533,3.6,21,0,1154,3
25217,AG062,2009-08-16 07:22:36,16.41396179,-19.31729329,2.6,61,0,1155,3
25218,AG062,2009-08-16 07:22:46,16.41400553,-19.31729533,1.5,97,0,1160,3
25219,AG062,2009-08-16 07:40:51,16.41990356,-19.3113973,3.6,45,0,1161,2
25220,AG062,2009-08-16 07:41:00,16.4199056,-19.31139119,4,61,26.1,1159,2
25221,AG062,2009-08-16 07:41:10,16.419988,-19.31133219,4.4,52,0,1159,2
25222,AG062,2009-08-16 08:00:45,16.41990051,-19.31139933,0,270,0,1161,2
25223,AG062,2009-08-16 08:00:55,16.4199412,-19.31073405,3.6,186,0,1158,2
25224,AG062,2009-08-16 08:01:05,16.41993713,-19.31077474,3.4,183,0,1157,2
25225,AG062,2009-08-16 08:20:45,16.41995036,-19.31064046,0,270,0,1154,2
25226,AG062,2009-08-16 08:20:55,16.41972046,-19.31217855,0,270,0,1158,2
25227,AG062,2009-08-16 08:21:05,16.4197286,-19.31216838,0,270,0,1158,2
25228,AG062,2009-08-16 08:40:38,16.41970825,-19.31217855,0,270,0,1159,3
25229,AG062,2009-08-16 08:40:48,16.41938375,-19.31199544,0,270,0,1147,1
25230,AG062,2009-08-16 08:40:58,16.41938375,-19.31199748,0,270,0,1147,3
25231,AG062,2009-08-16 09:00:46,16.4194102,-19.31203206,0,270,0,1164,3
25232,AG062,2009-08-16 09:00:56,16.41896261,-19.31170044,0,270,0,1155,6
25233,AG062,2009-08-16 09:01:06,16.41897176,-19.31169434,0,270,0,1153,6
25234,AG062,2009-08-16 09:20:51,16.41888326,-19.31168213,0,270,0,1166,6
25235,AG062,2009-08-16 09:21:01,16.41859538,-19.31292318,0,270,0,1148,2
25236,AG062,2009-08-16 09:21:11,16.41855876,-19.3128479,0.6,0,0,1140,0
25237,AG062,2009-08-16 09:40:45,16.41858012,-19.31286825,0,270,0,1136,3
25237,AG062,2009-08-16 09:40:55,16.41782735,-19.31391398,0,270,0,1142,3
25238,AG062,2009-08-16 09:41:05,16.41786601,-19.31392619,0,270,0,1149,2
25239,AG062,2009-08-16 10:01:38,16.41783346,-19.31392415,0,270,0,1142,2
25240,AG062,2009-08-16 10:01:48,16.4148936,-19.31861165,1.2,0,0,1150,4
25241,AG062,2009-08-16 10:01:58,16.41479696,-19.31875203,1.5,247,0,1149,2
25243,AG062,2009-08-16 10:40:39,16.41131592,-19.32323608,4.4,261,0,1153,4
25244,AG062,2009-08-16 10:40:49,16.41128947,-19.32324422,4.3,265,0,1151,4
25245,AG062,2009-08-16 10:40:59,16.41125285,-19.32327271,1.3,288,0,1148,4
25246,AG062,2009-08-16 11:00:38,16.41087748,-19.32369385,0,270,0,1149,3
25247,AG062,2009-08-16 11:00:48,16.41088867,-19.32369792,0,270,0,1148,2
25248,AG062,2009-08-16 11:00:58,16.41089172,-19.32369792,0,270,0,1150,2
25249,AG062,2009-08-16 11:20:38,16.41098735,-19.32368978,0.8,180,0,1150,1
25250,AG062,2009-08-16 11:20:48,16.41097412,-19.32369588,0.4,270,0,1150,1
25251,AG062,2009-08-16 11:20:58,16.41096497,-19.32369995,0,270,0,1152,2
25252,AG062,2009-08-16 11:40:38,16.41082255,-19.32386678,0,270,0,1142,1
25253,AG062,2009-08-16 11:40:49,16.41080729,-19.32385254,0,270,0,1143,1
25254,AG062,2009-08-16 11:40:58,16.41079915,-19.32384847,0,270,0,1144,1
25255,AG062,2009-08-16 12:00:38,16.41082662,-19.3238444,0,270,0,1139,1
25256,AG062,2009-08-16 12:00:48,16.41081441,-19.32390747,0.4,180,0,1148,1
25257,AG062,2009-08-16 12:00:58,16.41080119,-19.32389119,0,270,0,1148,1
25258,AG062,2009-08-16 12:20:38,16.41081848,-19.3238973,0,270,0,1149,1
25259,AG062,2009-08-16 12:20:48,16.41069438,-19.32387695,0,270,0,1152,1
25260,AG062,2009-08-16 12:20:59,16.41070251,-19.32385864,0,270,0,1153,1
25261,AG062,2009-08-16 12:40:38,16.41070557,-19.32386882,0,270,0,1152,1
25262,AG062,2009-08-16 12:40:48,16.40842692,-19.32526245,3,253,0,1151,1
25263,AG062,2009-08-16 12:40:58,16.40838826,-19.3252889,4,234,0,1152,1
25264,AG062,2009-08-16 13:00:38,16.40849609,-19.32520955,0,270,0,1150,1
25265,AG062,2009-08-16 13:00:48,16.40568848,-19.32552287,0,270,0,1153,2
25266,AG062,2009-08-16 13:00:58,16.40570984,-19.32551676,0,270,0,1156,1
25267,AG062,2009-08-16 13:20:38,16.40573324,-19.32548828,0,270,0,1159,1
25268,AG062,2009-08-16 13:20:48,16.40364278,-19.32708333,0,270,0,1151,1
25269,AG062,2009-08-16 13:20:58,16.4036377,-19.32706502,0,270,0,1148,1
25270,AG062,2009-08-16 13:40:38,16.40363057,-19.32707926,0,270,0,1152,1
25271,AG062,2009-08-16 13:40:48,16.40367635,-19.32707926,0,270,0,1156,1
25272,AG062,2009-08-16 13:40:58,16.40368754,-19.32707113,0,270,0,1157,1
25273,AG062,2009-08-16 14:00:38,16.40367635,-19.32707316,0,270,0,1155,1
25274,AG062,2009-08-16 14:00:48,16.40310567,-19.3273641,0,270,0,1157,3
25275,AG062,2009-08-16 14:00:58,16.40310872,-19.32736003,0,270,0,1155,1
25276,AG062,2009-08-16 14:20:38,16.4031189,-19.32737427,0,270,0,1159,1
25277,AG062,2009-08-16 14:20:48,16.40222677,-19.32741089,0,270,0,1153,1
25278,AG062,2009-08-16 14:20:58,16.40222575,-19.32740072,0,270,0,1152,1
25279,AG062,2009-08-16 14:40:38,16.40223897,-19.32742106,0,270,0,1151,1
25280,AG062,2009-08-16 14:40:48,16.4019043,-19.32721558,0.7,236,0,1158,2
25281,AG062,2009-08-16 14:40:58,16.40191447,-19.32721965,0,270,0,1154,2
25282,AG062,2009-08-16 15:00:38,16.40123291,-19.32755534,3.6,273,0,1152,1
25283,AG062,2009-08-16 15:00:48,16.40120239,-19.32754924,3.4,286,0,1152,1
25284,AG062,2009-08-16 15:00:58,16.40110881,-19.32756144,3.8,270,0,1153,1
25285,AG062,2009-08-16 15:20:38,16.40124105,-19.3275472,0,270,0,1152,1
25286,AG062,2009-08-16 15:20:48,16.39654541,-19.32928874,0,270,0,1151,1
25287,AG062,2009-08-16 15:20:58,16.39653625,-19.32927856,0,270,0,1151,1
25288,AG062,2009-08-16 15:40:38,16.3965566,-19.32929484,0,270,0,1153,1
25289,AG062,2009-08-16 15:40:48,16.39545288,-19.32878825,3.6,246,0,1155,1
25290,AG062,2009-08-16 15:40:59,16.39541931,-19.32880046,0,270,0,1155,1
25291,AG062,2009-08-16 16:00:38,16.39548136,-19.32877401,0,270,0,1156,1
25292,AG062,2009-08-16 16:00:48,16.39339193,-19.32861328,3.9,307,0,1155,1
25293,AG062,2009-08-16 16:00:58,16.39331258,-19.32860921,3.8,265,0,1154,1
25294,AG062,2009-08-16 16:20:38,16.39341125,-19.32859701,0,270,0,1155,2
25295,AG062,2009-08-16 16:20:48,16.38651937,-19.33021647,2.7,274,0,1153,2
25296,AG062,2009-08-16 16:20:58,16.38642985,-19.33021444,3.6,273,0,1154,1
25297,AG062,2009-08-16 16:40:38,16.38654175,-19.33022461,0,270,0,1148,1
25298,AG062,2009-08-16 16:40:48,16.38310242,-19.32959798,0,270,0,1149,1
25299,AG062,2009-08-16 16:40:58,16.38310445,-19.32958984,0,270,0,1149,1
25300,AG062,2009-08-16 17:00:38,16.38309021,-19.32960205,0,270,0,1146,2
25301,AG062,2009-08-16 17:00:48,16.38290609,-19.3291687,1.3,352,0,1152,2
25302,AG062,2009-08-16 17:00:58,16.3829244,-19.32917277,0,270,0,1149,1
25303,AG062,2009-08-16 17:20:38,16.38289388,-19.32918091,0,270,0,1149,1
25304,AG062,2009-08-16 17:20:48,16.38056641,-19.33025309,0,270,0,1139,1
25305,AG062,2009-08-16 17:20:58,16.38057454,-19.33026937,0,270,0,1145,1
25306,AG062,2009-08-16 17:40:38,16.3805603,-19.33024495,0,270,0,1140,1
25307,AG062,2009-08-16 17:40:48,16.38062948,-19.33028158,0,270,0,1160,1
25308,AG062,2009-08-16 17:40:58,16.38063761,-19.33029582,0,270,0,1150,1
25309,AG062,2009-08-16 18:00:38,16.38058472,-19.33029378,0,270,0,1157,1
25310,AG062,2009-08-16 18:00:48,16.38051147,-19.33012492,0,270,0,1154,2
25311,AG062,2009-08-16 18:00:58,16.3805013,-19.33014119,0,270,0,1155,2
25312,AG062,2009-08-16 18:20:38,16.37996928,-19.32994385,0,270,0,1153,1
25313,AG062,2009-08-16 18:20:48,16.37997131,-19.32993978,0,270,0,1154,1
25314,AG062,2009-08-16 18:20:59,16.37997437,-19.32993571,0,270,0,1155,1
25315,AG062,2009-08-16 18:40:38,16.38001506,-19.32986654,0,270,0,1154,2
25316,AG062,2009-08-16 18:40:48,16.37998861,-19.32983602,0,270,0,1152,1
25317,AG062,2009-08-16 18:40:58,16.37998759,-19.32984416,0.3,225,0,1157,1
25318,AG062,2009-08-16 19:00:38,16.380012,-19.32986654,0,270,0,1154,1
25319,AG062,2009-08-16 19:00:48,16.37998861,-19.3298055,0.4,270,0,1159,1
25320,AG062,2009-08-16 19:00:58,16.37998759,-19.3298055,0,270,0,1159,1
25321,AG062,2009-08-16 19:20:38,16.37989502,-19.32982992,1.8,294,0,1160,1
25322,AG062,2009-08-16 19:20:48,16.37989197,-19.32981974,1,297,0,1160,1
25323,AG062,2009-08-16 19:20:58,16.37988586,-19.32982992,0.8,162,0,1158,2
25324,AG062,2009-08-16 19:40:38,16.37988383,-19.32982992,0,270,0,1161,2
25325,AG062,2009-08-16 19:40:48,16.37998556,-19.3299764,0,270,0,1164,2
25326,AG062,2009-08-16 19:40:58,16.38000488,-19.3299703,0,270,0,1167,2
25327,AG062,2009-08-16 20:00:38,16.3799825,-19.32997843,0,270,0,1162,2
25328,AG062,2009-08-16 20:00:48,16.37997335,-19.32982992,0,270,0,1152,2
25329,AG062,2009-08-16 20:00:58,16.37999064,-19.32984619,0,270,0,1155,2
25330,AG062,2009-08-16 20:20:38,16.37997437,-19.32982992,0,270,0,1151,2
25331,AG062,2009-08-16 20:20:48,16.3798645,-19.32997437,0.5,135,0,1158,1
25332,AG062,2009-08-16 20:20:58,16.37986145,-19.32997233,0,270,0,1158,1
25333,AG062,2009-08-16 20:40:38,16.37984721,-19.32997233,0,270,0,1153,1
25334,AG062,2009-08-16 20:40:48,16.37981771,-19.32999471,0,270,0,1155,1
25335,AG062,2009-08-16 20:40:58,16.37982585,-19.32998861,0,270,0,1156,1
25336,AG062,2009-08-16 21:00:38,16.3798289,-19.32999674,0,270,0,1155,1
